Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
69297420,2020-02-03,40,B,11,21,11,40,D88DTE8,0YE2UXN,249LO7A,,844820,TW,TW,5.0,A,B,0.5,242.15,0,0
11838265,2020-02-18,40,B,11,21,18,40,OZB7KED,9VSHET5,,,910211,JP,JP,8.0,A,E,0.4,25.04000000000001,1,1
11106737,2021-03-29,40,B,11,11,11,40,90QOU11,RHHWF0C,FUNZCUI,,960990,CN,CN,8.0,A,S,4.0,998.0,1,1
45658765,2020-06-08,40,B,11,21,43,40,D0QBCYM,LSKUSNM,T0OXTEG,,720449,US,US,0.0,A,E,25583.0,69074.1,0,0
31118867,2020-10-19,30,B,11,21,11,10,4QADEO0,U0YJF29,11QW0RB,,844332,CN,CN,0.0,CIT,G,1020.0,3958314.0,0,0
74136072,2020-07-13,30,B,11,21,14,10,F69AG25,TXZRL8Q,4YJMNDP,,390140,US,US,0.6,FUS1,E,22000.0,3097600.0000000005,0,0
94175498,2020-09-01,20,B,11,21,11,10,158PVN2,7YMNLX8,2OQZJ37,,710310,CN,CN,1.0,A,E,13.0,686.4,1,1
94918914,2020-04-17,20,B,11,21,11,10,ZQLV58T,T25780U,HP7E34T,,852580,HK,CN,0.0,C,S,270.3,659477.9400000001,0,0
47997366,2021-02-01,20,B,11,21,43,10,7OB24ZT,G7XRP87,N2BYW9C,W6UCD9,392690,CN,CN,3.9,FCN1,G,190.0,114.0,0,0
22388173,2021-02-14,30,B,11,21,11,10,X4YE5K6,VXG6QL7,UHTLFIC,,730719,CN,CN,3.2,FCN1,S,17874.0,291346.2,0,0
86572925,2021-03-16,20,B,11,21,11,10,6LV96I6,62HYRL6,V5DFC33,,442090,CN,CN,8.0,A,B,154.0,14014.0,0,0
71664176,2021-03-02,40,B,11,21,11,10,B7HSX3C,DG12KN7,AR291OX,,950440,US,US,0.0,C,Y,57.7,8747.32,0,0
73797925,2021-06-22,40,B,11,21,11,10,RFVR9PS,H8U93PX,FF5DOMH,,392690,CN,CN,6.5,C,E,7.4,4.44,0,0
73392584,2021-04-14,16,B,11,21,11,40,LX5JHH8,1ST6R17,YXM9NPW,,250100,CN,CN,0.6,FCN1,B,1000.0,13800.0,0,0
11274913,2020-10-20,40,B,89,21,18,40,DWNJQL8,046XR9G,4M4GHIT,MWIDNS,293329,CN,CN,2.6,FCN1,E,3000.0,6738599.999999999,0,0
62372216,2020-09-15,20,B,11,21,11,10,L5GONLU,1ZNY80M,X8V2CQS,,392290,US,US,6.5,C,S,34.7,274.13000000000005,0,0
94041856,2020-10-15,20,B,11,21,11,10,UTNPOCA,226U6NN,U8M4Z4C,,870340,DE,DE,0.0,FEU1,G,1948.0,13024328.0,0,0
56771365,2020-10-05,30,B,11,21,43,10,WRS98AF,JFAVGIC,1VRR8DV,,320412,CN,CN,0.0,FCN1,S,2700.0,1745550.0,0,0
62443098,2021-03-02,30,B,11,21,11,90,U7IV9RE,QMUGRNM,5OFKR5C,,851690,CN,CN,8.0,A,Y,1792.8,2330.64,0,0
30539752,2020-01-09,30,B,11,21,11,40,6H2BKO4,OMJAAKZ,J6WUW44,,902730,US,US,0.0,C,Y,3.0,3828.0,0,0
45491187,2020-07-14,40,B,11,21,43,10,7TTJVAJ,DBQQ2BG,Y353429,,442199,CN,CN,4.8,FCN1,S,506.0,404.8,1,1
49737346,2020-09-16,33,B,88,21,11,40,ACL5K0W,0WVLH1P,BZ5NDK4,,200899,CN,CN,45.0,A,Y,23994.0,1005348.6,0,0
54573493,2020-07-10,40,B,11,21,11,40,PF1L1IG,78GQY5H,09UPRFS,,854370,FR,FR,8.0,A,Y,2.0,23.2,0,0
42923017,2020-11-16,30,B,11,21,11,40,PTZA4DW,JV6DXWT,R2ZBO3I,,850161,US,US,0.0,FUS1,B,1.5,98.25,1,1
64123622,2020-05-29,20,B,11,21,11,10,UFP820L,JGY1PD6,,,850790,CN,CN,3.2,FCN1,B,2.0,10.8,1,1
97998911,2021-06-26,20,B,94,21,14,40,30KWO4D,4T83MFO,BR4BBTT,MWIDNS,611030,CN,CN,13.0,A,E,10.0,928.0,0,0
13224831,2020-02-24,30,B,11,21,11,10,43MSLZK,43MWNZ8,UNCISOP,,830249,US,US,8.0,A,B,0.4,86.12,0,0
50383376,2020-12-05,33,B,29,21,21,10,GKIYMO3,SR4IYN6,5QVFIFU,,640351,IT,IT,13.0,A,S,1.0,3003.6,0,0
16615290,2020-10-06,20,B,87,21,43,10,RZXCX7U,E980WJ7,CH2T8Y0,,620640,CN,CN,13.0,A,S,60.0,1146.0,0,0
52701197,2020-04-07,20,B,11,21,11,10,B2O7CWF,OZPB8M1,5S1P0GO,,853939,CN,CN,8.0,A,Y,65.0,47359.0,0,0
60657377,2020-09-25,40,B,11,11,11,10,ZGNH4UK,Z3CD167,X3S3PP4,,731815,CN,CN,0.0,FCN1,Y,11783.0,281613.7,1,1
68343691,2020-08-31,40,B,11,21,13,40,JLSFRP0,XAZEIXN,0HC870L,,940360,VN,VN,0.0,C,S,175.0,57819.99999999999,0,0
29741125,2020-07-09,40,B,11,21,11,10,R2ESN6V,3J7XFPA,TH1SU5I,,200799,IT,IT,30.0,A,S,0.4,448.0,1,1
74012894,2021-04-26,40,B,11,21,43,10,M01P4W7,OXBATPR,3NDXBVW,,940330,CN,CN,0.0,C,E,9600.0,1069440.0,0,0
10362350,2020-07-06,40,B,11,21,14,10,K3HCKNK,44UERO7,MFZFF4E,,854370,SG,MY,8.0,A,Y,2.8,70.55999999999997,1,1
27698271,2020-09-28,20,B,11,21,11,10,R90TO1I,15N8IRL,7PN0VA5,,30579,CN,CN,12.0,FCN1,G,8350.0,10710545.0,0,0
89370314,2020-11-26,20,B,11,21,11,10,A7POIBB,C55B9OU,AK20CMW,,840999,CN,CN,8.0,A,E,6.8,406.64,0,0
92298291,2020-02-26,20,B,11,21,11,10,2F7JGCO,KC84Z70,K7KEXR2,,903180,US,US,0.0,FUS1,S,1.6,50.24,0,0
34993882,2021-05-17,20,B,11,21,11,10,X2D9TDI,Z1NLX0D,4QC013K,,711291,PL,PL,0.0,FEU1,B,14042.0,911325.8,0,0
80992586,2020-03-30,40,B,11,21,11,10,Q4SMFNB,UIBL85Z,UU4Z92D,,420221,IT,IT,0.0,FEU1,G,10.0,308.0,0,0
28172906,2021-05-14,21,B,94,21,11,10,FVI4U22,3NTLO5R,78IE02Z,,871390,CN,CN,0.0,C,G,42.0,113937.6,0,0
20705977,2021-06-25,40,B,11,21,43,10,FP0PREQ,IVF8AOP,LXH7TZC,,620640,CN,CN,13.0,A,B,3.0,57.3,0,0
91780861,2020-06-01,13,B,11,21,11,10,YBWV8P1,811QHH6,3A260VC,,850440,CN,CN,3.2,FCN1,Y,20.0,542.0,0,0
78916799,2020-06-09,40,B,11,21,43,10,5U5EWL2,4TNV14J,QDA3U8T,MWIDNS,30617,TH,TH,20.0,A,Y,500.0,136600.0,0,0
33410288,2020-10-16,40,B,11,21,11,10,1AUAZUK,OAVVSXF,WMVL36G,,381800,US,KR,0.0,C,E,8.0,25767.2,0,0
40032894,2020-04-20,40,B,11,21,43,40,KR8JM9H,ST7O0VQ,7PN0VA5,EIZP3I,420212,CN,CN,4.8,FCN1,E,36.0,2559.6,0,0
39832108,2020-07-16,20,B,11,21,11,10,X4WUP3G,ONW2SBI,23RIU88,,842890,JP,JP,0.0,C,Y,11250.0,112500.0,0,0
48664148,2021-05-29,41,B,11,21,18,10,LX5JHH8,1Q4CLPO,Q4K49WS,,400690,CN,CN,0.0,FCN1,Y,5990.0,14530542.000000002,1,1
41909891,2020-04-22,10,B,11,21,11,10,97ELD50,5O3T0NH,A9XNSXH,,854370,CN,CN,8.0,A,Y,29.8,750.96,1,1
36890874,2021-01-11,30,B,11,21,11,10,NN47CLJ,1VHJG03,3FZEI0F,,702000,CN,CN,8.0,A,Y,3.8,162.64,0,0
83191401,2021-05-31,40,B,11,21,14,40,P21JCS7,WPPK44S,7G9E4V7,,560392,CN,CN,8.0,A,G,19.0,2403.5,0,0
33078013,2021-06-01,20,B,11,21,11,40,8R629JR,D9117A8,DN47VPR,W5AYVM,900120,KR,KR,0.0,C,G,2.6,896.22,0,0
64670903,2020-07-08,20,B,11,21,11,10,RZXCX7U,MRKDBBZ,,,610690,ES,CN,13.0,A,B,0.6,1082.4599999999996,0,0
22607976,2020-10-22,20,B,11,26,11,10,L77JJEG,XJLIF3R,V0VJQ5Y,,680291,CN,CN,3.2,FCN1,B,22350.0,1092915.0,0,0
94040360,2020-12-07,30,B,11,11,11,10,12WCE9E,P7FBET1,LX5QT3T,,950300,CN,CN,0.0,FCN1,B,580.0,53244.0,1,1
67987880,2021-01-05,30,B,11,21,11,10,CXWWNWO,TCHX8FR,L9S2IOL,,482369,CN,CN,0.0,FCN1,B,35.0,13814.5,0,0
67404889,2020-09-25,40,B,11,21,18,40,HJ6TSKK,708A72F,ZYZ8542,MWIDNS,392690,CN,CN,6.5,C,B,106.4,63.84,0,0
98047155,2020-06-22,40,B,11,21,11,10,JYSUW86,1MW9WN7,CF4AFXU,,382590,KR,KR,6.5,C,G,5430.0,28236.0,0,0
67167468,2020-08-03,40,B,87,21,43,40,DWNJQL8,7H14LKA,,,903180,JP,JP,1.3,CIT,E,17.5,549.5,1,1
23766210,2020-05-22,30,B,11,21,11,40,7IS620N,QIG4DMJ,C15XLK8,,940490,CN,CN,4.2,FCN1,S,8308.8,191933.28,0,0
63931180,2020-01-15,40,B,11,21,11,40,F463TSU,S26UAOR,PVZ5HWD,,871200,JP,SK,8.0,A,E,6.2,2098.7000000000007,1,1
40865824,2021-03-02,40,B,11,21,14,40,7Y5OGPF,X3F74UR,XRO2BS0,,220840,US,US,0.0,FUS1,Y,4500.0,4013550.0,0,0
40432948,2020-10-09,20,B,11,21,11,40,158PVN2,SFMAHBZ,3S5303S,,390799,CN,CN,0.0,FCN1,S,60000.0,1878000.0,0,0
40539411,2020-11-10,20,B,11,21,43,40,B6C4G68,GJGA9BQ,,77BN4M,91011,CN,CN,377.3,W2,Y,5000.0,940000.0,0,0
78608532,2020-03-30,20,B,11,21,11,10,FYJTYAA,FPMIG7D,XF3QTNB,,420292,ZZ,RO,0.0,FEU1,E,4.1,243.95,1,1
32620580,2021-01-18,40,B,86,21,11,40,LP6EWRR,NXB2EU3,78IE02Z,,300190,CN,CN,0.0,C,Y,1.2,7041.0,0,0
74065893,2020-09-21,20,B,11,21,11,10,FI9N1BX,T79JR2G,W5S5E2I,,900410,CN,CN,8.0,A,B,4.0,283.2,0,0
53770790,2020-06-08,13,B,11,21,43,40,QXEKXRD,EJ5PFZS,JQS0XKM,,270400,CN,CN,0.0,P3,E,200000.0,24720000.0,1,1
87148791,2020-04-08,40,B,11,21,18,40,6T0AJ3G,VM1EW0B,JU7LENA,VZIZJJ,940360,IT,IT,0.0,C,E,169.6,1204.16,1,1
91872438,2020-10-21,10,B,94,15,43,50,B6C4G68,RXEMMHP,KUR9PH9,VZIZJJ,30752,VN,VN,0.0,FAS1,G,9100.0,5643820.0,0,0
49382056,2020-10-05,30,B,11,21,11,10,6EAU8FT,97IWPAL,LBZ4HZS,,90421,CN,CN,270.0,W2,S,22000.0,22686400.0,0,0
28154647,2021-03-23,20,B,87,21,11,10,21DXEF6,5QOKUD4,CL148D5,,960390,CN,CN,3.2,FCN1,E,1.6,25.12,0,0
82729175,2020-07-06,40,B,87,21,14,10,DWNJQL8,Y47R04A,DNCPW47,W6UCD9,852872,US,MX,8.0,A,E,20300.0,7383110.0,0,0
93797534,2020-02-24,40,B,11,21,11,10,RZXCX7U,ZQYAIFA,WR4SJKW,,853921,CN,CN,3.2,FCN1,G,1945.3,1760691.03,0,0
99916297,2021-06-08,20,B,11,21,11,10,4NJOZ3J,QHQHQFV,GCPNHU7,,290619,CN,CN,0.0,FCN1,Y,100.0,254070.0,0,0
60271433,2020-09-16,110,B,11,21,13,10,LTMCLCO,8KN0EHW,AAMSY18,30GFAP,620463,CN,CN,13.0,A,Y,5.0,329.0,0,0
76071381,2021-02-11,33,B,11,21,14,50,4D88SMV,Y0YJZR7,R16YKS2,FTHR76,640399,IT,IT,0.0,FEU1,Y,4.0,1005.6,0,0
65007157,2020-07-21,40,B,11,23,43,40,L5GONLU,TQRUC5N,0ZH5ZTF,,630790,HK,KR,10.0,A,E,38.0,87.39999999999998,0,0
47076690,2020-09-04,20,B,11,21,11,10,6V8QPPW,9ENCF0S,1NVWSUA,,392690,CN,CN,6.5,C,B,1100.0,660.0,1,1
15324784,2020-02-12,20,B,11,21,11,10,R3N6ZU4,2NP6Y3N,6PQ95BA,,842420,AZ,NL,8.0,A,G,1.0,59.5,1,1
41753085,2020-08-31,33,B,11,11,11,40,9MZY96M,UJJOVYN,ZNA4205,MWIDNS,950300,DE,CN,8.0,A,Y,5.0,334.5,1,1
79044988,2021-05-18,30,B,11,21,11,40,XCIAAPR,F7EJEAN,O9QXSRZ,,853400,KR,JP,0.0,A,Y,7.7,12986.05,0,0
38504998,2021-05-18,13,B,11,21,11,40,T8QITXF,7S33LW0,18Z166E,,760200,JP,JP,0.0,A,Y,49270.0,482846.00000000006,0,0
84714803,2021-01-04,30,B,11,21,43,40,HUIUK4E,8WHYEJ7,LLXQGCS,,901839,IL,IL,8.0,A,Y,6400.0,1258240.0,0,0
78324748,2020-10-05,30,B,11,21,11,10,RBU0EEG,F0O2PIM,41I2RXA,,30617,TH,TH,20.0,A,E,500.0,136600.0,0,0
39763648,2020-09-01,40,B,94,21,18,40,PF1L1IG,AEOVSOK,FRELKEF,MWIDNS,392490,JP,JP,6.5,C,E,140.0,154.0,0,0
21873473,2021-03-26,20,B,11,21,11,10,L0BFQ7J,7SBGI5F,04LVZ2A,,392690,CN,CN,6.5,C,Y,24.5,14.7,0,0
82485622,2020-04-29,16,B,11,21,11,10,ZQLV58T,JEPMZPR,ZWIVNNE,,310100,JP,JP,6.5,C,E,50400.0,1859760.0,0,0
60481084,2020-12-17,40,B,11,21,11,40,MZ7PLV9,66B13S4,N90TUQA,,854140,CN,CN,0.0,CIT,S,0.4,81.88,0,0
40940766,2020-07-01,40,B,11,21,11,40,DWNJQL8,X8RGHBQ,,,850519,CN,CN,8.0,A,E,10.0,436.0,0,0
78358394,2020-05-07,40,B,11,21,11,10,5ZGF6NI,754Q0FM,RZM2Z77,,871491,GB,GB,0.0,FEU1,G,11.7,38952.81,0,0
83805776,2020-01-31,40,B,11,21,43,10,OZB7KED,LGN9ZMM,EYM2IAG,,630790,HK,CN,10.0,A,E,21.3,48.99,1,1
13659733,2020-03-27,40,B,11,21,43,10,D8H8J51,DCE49LM,YPMG9FX,,610892,CN,CN,7.8,FCN1,G,513.0,91160.1,0,0
89423562,2020-12-03,40,B,11,21,11,40,N12W66C,IITU56C,UF34FEE,,870323,US,DE,8.0,C,G,2119.0,20554.3,0,0
86971911,2021-04-26,40,B,11,11,11,10,AQ2ZZXH,2NGXK05,FUNZCUI,,420231,IT,IT,0.0,FEU1,Y,2.6,3246.6200000000013,1,1
36251628,2020-10-29,20,B,11,21,11,10,K2LWY3B,IZZKEVY,0OMV69U,,760200,US,US,0.0,A,B,15495.0,151851.0,0,0
74185934,2021-04-27,40,B,11,21,43,10,7TEGDL8,VCB9EMD,FCE7S7C,,620332,CN,CN,5.2,FCN1,G,1402.8,289257.36,0,0
96944891,2020-10-05,40,B,11,21,14,10,E3Q8ABV,YBH188I,GU7LTCL,,481920,CN,CN,0.0,FCN1,Y,300.0,180.0,0,0
95474693,2020-06-22,30,B,11,11,11,10,NZYZ967,KRPRYN1,CV0AC3K,,190190,TH,TH,8.0,A,S,18000.0,3358800.0,0,0
63709339,2020-05-13,50,B,94,21,18,40,CIN0OY4,COCPH04,BZWBORZ,MWIDNS,650500,US,US,8.0,A,Y,1.0,3.7,0,0
35971823,2020-05-26,20,B,11,11,43,10,E3Q8ABV,WX7DSB1,HGWEG80,,440711,CL,CL,0.0,FCL1,Y,547064.0,55964647.2,0,0
95837710,2020-05-27,20,B,11,21,43,10,813BL0H,JTZAX1J,09UPRFS,,851770,US,VN,0.0,C,Y,0.0,0.0,0,0
11473816,2021-05-04,40,B,11,21,11,40,U8YJ1TN,ZJSGYKK,SVEIL47,,392640,CN,CN,0.0,FCN1,S,300.0,1170.0,0,0
53292786,2021-05-01,30,B,11,21,11,10,SPUZ923,UAG53YH,JKN1GOM,,200811,CN,CN,57.5,FCN1,G,12150.0,2704590.0,1,1
90030090,2020-08-07,40,B,89,21,11,40,0P8U6XH,QD86XU7,UINM3WH,,853229,CN,CN,0.0,C,G,20.0,10382.0,0,0
26708331,2020-09-16,20,B,11,21,43,10,43MSLZK,G2K2LS5,WVDYHTO,,620630,CN,CN,8.1,E1,G,151.0,33371.0,0,0
88771515,2021-02-01,40,B,11,21,14,10,OZB7KED,7QILO5W,C9TLR7Q,,200599,CN,CN,20.0,A,Y,14140.0,907788.0,0,0
10441706,2021-01-11,40,B,11,21,11,10,OQY4ZUC,PCW8KX7,DIRZ642,,551219,CN,CN,10.0,A,E,15.0,1008.0,0,0
31386158,2021-05-20,40,B,15,21,43,40,FG66YE1,JLJEL26,,,650500,CN,CN,8.0,A,E,2.0,7.4,0,0
63556999,2020-05-07,20,B,11,21,43,10,8KRV2UP,D7298KN,REPR4IS,,151590,AU,AU,1.6,FAU1,G,760.0,200336.00000000003,0,0
34407871,2020-05-18,30,B,11,21,11,10,6APLI65,G2FHG0B,WJDBGJ1,,961590,CN,CN,8.0,A,Y,2.8,114.51999999999998,0,0
56450616,2020-03-02,40,B,11,21,43,10,WJ6ASIS,8VCPJHV,JOEEPNI,,901832,US,US,8.0,A,G,4.3,1357.0800000000004,0,0
62893239,2020-01-17,20,B,11,21,11,10,HUIUK4E,67JPDLY,FONRRDB,,847990,JP,JP,8.0,A,S,468.0,105627.6,0,0
34754885,2021-01-18,121,B,11,21,11,10,2ETJ08K,ROJ6X71,XUR1GYY,,901910,CN,CN,0.0,C,Y,809.0,4206.8,0,0
37944522,2020-09-28,20,B,11,21,11,10,XO9KD0E,7ZC9F7T,5FOCQOV,,392690,CN,CN,6.5,C,S,229.0,137.4,0,0
12634382,2020-12-21,40,B,11,21,11,40,UFO3ZSU,IL84M7R,QLBGH3C,,841590,TH,TH,8.0,A,Y,18.2,2145.78,0,0
31423401,2021-02-06,20,B,11,21,11,40,0GL7LIB,W9LZGJN,3WKLV8G,,390210,JP,JP,6.5,C,G,5.0,577.0,1,1
28052279,2021-04-28,20,B,11,21,43,10,RBKRC5B,QB63PP8,,,262030,KR,KR,2.0,A,E,21860.0,535570.0,0,0
49151911,2020-07-27,40,B,87,21,18,40,8FIQMFG,LD8GM65,1DWRP58,VZIZJJ,870899,DE,BE,0.0,FEU1,E,25.7,179.9,1,1
26473657,2020-02-15,20,B,11,21,11,10,CD4JNTM,MUUECVL,7QOBTB2,,120930,JP,NL,0.0,A,B,0.5,1687.45,1,1
18051017,2020-10-05,20,B,11,21,11,10,VQPJR4J,CV9M6HH,7VW2QAI,,71080,CN,CN,27.0,A,E,120000.0,31824000.0,0,0
77133419,2020-06-22,30,B,11,21,11,10,K3HCKNK,8065VGM,1VF0HV7,,620640,IT,IT,13.0,A,S,1.2,22.92,0,0
54234465,2021-06-29,20,B,11,21,43,40,7YOSHYM,NXZGW6G,VW7U7CV,,621510,JP,IT,8.0,A,S,0.2,141.0,0,0
32879018,2020-01-20,40,B,11,21,11,40,EDMWZWW,96HTU9Z,4FP9GVL,,940599,DE,DE,0.0,FEU1,E,10.0,342.0,0,0
36443078,2020-09-23,40,B,94,21,18,40,HLQTVD1,FY600GJ,UXX1AJX,W6UCD9,720449,US,US,0.0,A,G,223462.0,603347.4,0,0
27865033,2020-11-03,40,B,11,21,43,10,Q9ZG6R5,C5Y9I2V,RBDOBLU,,420212,CN,CN,4.8,FCN1,Y,485.0,34483.5,0,0
82760188,2021-06-01,30,B,11,21,11,10,ZN0A109,FW81KB0,7826UV8,,200811,US,US,6.3,FUS1,G,6678.3,1486589.58,0,0
83382593,2020-11-20,33,B,11,21,11,10,YAHFNQL,PEJWA0Y,2MDHVY9,VZIZJJ,392690,US,US,0.0,FUS1,B,1.6,50.56,0,0
39790957,2021-05-11,20,B,11,21,11,10,KU47XJQ,A4DWZ3X,B3YRASP,,691390,IT,IT,0.0,FEU1,G,2582.0,27111.0,1,1
62517237,2020-01-10,40,B,11,21,11,40,FVI4U22,ZBV2PV1,IP0LTXS,,852990,CN,CN,0.0,CIT,E,6.0,280.20000000000005,0,0
96931879,2020-09-29,20,B,11,21,11,10,OZB7KED,FW1OZFA,2UNK7E7,,420212,KR,CN,8.0,A,E,17.0,1208.6999999999996,0,0
49489789,2021-01-25,20,B,11,21,11,10,5QDXGSD,6VMJ7GH,SPP1KOD,,271019,US,US,0.0,FUS1,G,10920.0,7269444.000000001,0,0
30699526,2021-01-29,40,B,11,21,18,10,RZXCX7U,UXQK5RO,2HT5UT6,MWIDNS,382499,CN,CN,0.0,FCN1,Y,11328.0,141600.0,0,0
34241522,2020-01-28,40,B,94,21,18,40,C6MLPCX,MOCH1X5,L9NUI0B,W6UCD9,902690,DE,DE,0.0,C,E,15.0,69.0,0,0
64152981,2020-09-28,20,B,11,21,43,40,0YSCVRW,MCJ8T7B,RZM2Z77,,611030,CN,CN,13.0,A,E,18.0,1670.4,1,1
91984811,2021-03-23,30,B,11,21,11,40,5DVFQUR,XCNTU9E,,,900150,PT,PT,0.0,FEU1,B,0.3,1435.53,0,0
49241212,2020-01-06,20,B,11,21,11,10,NZYZ967,LH8Q1WL,0FN66PF,,401699,CN,CN,4.8,FCN1,E,1938.0,35077.8,1,1
42407504,2021-06-05,30,B,11,23,11,10,46DSL5H,DMMWDSG,O1FKEIF,,71080,VN,VN,27.0,A,S,99200.0,26307840.0,0,0
64570539,2021-01-15,20,B,11,21,11,10,8FIQMFG,R9RK63H,NPDZDNA,A5IT1U,300490,IN,IN,0.0,FIN1,S,10.3,2863.4,0,0
63339274,2021-04-26,20,B,11,21,11,10,69Z0KLV,IP5MBWR,42VLJD6,,902780,IL,IL,0.0,CIT,B,47.0,153158.9,1,1
32550104,2021-02-24,21,B,11,21,11,40,8ZM6GUW,LRHLCD4,XNDLZAL,VZIZJJ,852580,CN,CN,0.0,A,B,20.0,68034.0,1,1
30844997,2021-04-12,10,B,83,21,11,40,DWNJQL8,IXR83DJ,039ZX3U,,853690,HK,CN,0.0,CIT,Y,6.5,1210.3,0,0
96510542,2021-06-08,20,B,93,21,14,40,PF1L1IG,1XQFV5O,,MWIDNS,848190,SG,US,8.0,A,E,1.0,43.9,0,0
28453842,2021-04-28,40,B,87,21,11,40,DWNJQL8,PNYIPW9,4E5DWHH,W6UCD9,630790,CN,CN,4.0,FCN1,E,15.0,34.5,0,0
58959996,2020-08-25,40,B,11,11,11,10,NZYZ967,3KWLYTI,NSP2ZF7,,620462,CN,CN,13.0,A,E,1.0,140.3,0,0
66395456,2020-03-22,41,B,11,21,14,40,QD9A1GL,ORPUDGC,E81OXYA,,420292,CN,CN,3.2,FCN1,S,1150.0,690.0,1,1
17293618,2021-06-24,40,B,11,21,11,10,DWNJQL8,B06IJTL,K8DY1SV,,901910,CN,CN,0.0,C,Y,1059.0,5506.8,1,2
93452098,2020-01-09,40,B,11,21,11,10,A7POIBB,RKDII26,23RIU88,,848190,CN,CN,8.0,A,G,65.0,2853.5,1,1
37972923,2020-03-23,20,B,11,21,14,10,R5P6P4N,WM7RUV4,VMJF6MH,,870899,CN,CN,4.8,FCN1,E,45.0,315.0,1,1
69307940,2021-03-24,13,B,11,21,11,10,UTNPOCA,A20UDXN,G3TCWUP,,850440,CN,CN,0.0,C,Y,27.1,5907.8,0,0
18010098,2021-04-05,30,B,11,21,11,10,H3RWZG0,T8KS40L,V2UXGRY,,711291,KR,KR,3.0,A,G,32.8,2128.72,0,0
59129062,2020-12-23,40,B,11,21,43,40,UTNPOCA,JFP1BBW,,,841459,CN,CN,4.9,CIT,G,0.3,99.39,0,0
