Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
12617856,2020-03-02,20,B,10,21,11,11,9JP0AGU,Y8J3IR8,,,95,JP,CN,8.0,A,E,2.6,243.9,1,1
23986552,2020-07-23,40,B,11,21,43,11,JYSUW86,DO0POZ7,C5UCIBF,,84,US,US,0.0,FUS1,G,11823.0,4512000.0,0,0
27957525,2020-02-10,40,B,11,21,11,10,M96WZP8,M1ZCQ8W,3Q78MKC,,90,HK,AT,0.0,CIT,Y,2.0,4507.5,1,1
10875827,2020-05-06,40,B,11,21,45,11,K2UGEJV,4JXHC7Q,RTU4KUK,,94,DE,DK,0.0,C,B,271.8,14073600.0,1,1
27720381,2020-05-27,39,B,87,26,17,52,BA7KAU9,8HQQI1O,QDKJ6ZC,MWIDNS,42,IN,IN,13.0,A,B,47.0,128535.0,1,1
56450712,2020-05-26,17,B,89,21,14,10,KGKFG05,NEDCTVR,2E3BWAJ,W6UCD9,15,CN,CN,5.0,A,Y,0.5,67541.4,0,0
62192571,2020-05-30,20,B,11,21,11,10,X2D9TDI,U6NB9JH,P1PH0AO,,61,CN,CN,7.8,FCN1,G,16.7,8455392.0,1,1
97534863,2020-11-18,20,B,11,21,11,40,DWNJQL8,JN3RQJQ,XUP8OMH,,29,JP,JP,5.5,C,G,19500.0,188281.8,0,0
82077326,2020-08-06,20,B,11,26,11,52,GWX4PNW,QSAN0WQ,SZ07W7Z,W6UCD9,39,ID,ID,0.0,FAS1,B,48.0,1305.0,0,0
94326456,2020-02-17,20,B,10,21,12,42,62RAPC6,HTCHOL5,BC5NOG8,,42,JP,IN,8.0,A,B,1.6,2719280.0,0,0
56000635,2020-07-02,20,B,11,21,44,11,MKP9Y8X,9FDNQWE,Y2QBAQQ,,85,CN,CN,4.8,FCN1,E,600.0,1620556.5399999996,0,0
81523894,2020-05-12,40,B,10,26,18,41,EXFD59O,RZ871V1,K1GKXNK,,94,CN,CN,0.0,C,B,3832.0,2098500.0,0,0
70876301,2020-07-09,13,B,19,21,43,40,YFZ49RP,USZKXON,NFQDP7S,,94,CN,CN,0.0,C,B,2531.0,24610.56,0,0
99769395,2020-08-24,30,B,10,21,15,11,XGAIPZH,SAG0RR0,XOGGBMY,,62,JP,JP,13.0,A,S,5.0,141492.78,0,0
30927536,2020-04-17,20,B,11,21,11,10,CQBL0N2,JPYWYV1,CUTM9FK,MC8NDR,73,CN,CN,0.0,FCN1,Y,5543.0,212.5,0,0
39710768,2020-10-17,16,B,11,12,11,41,DWNJQL8,0232ILJ,HRF1GMM,MWIDNS,29,CN,CN,0.0,FCN1,G,19200.0,315.54,0,0
54906904,2020-03-16,20,B,10,21,46,11,OQY4ZUC,5I29Z0U,7LNVVA7,,23,CA,US,5.0,W1,Y,17690.0,53040000.0,0,0
67967603,2020-02-11,20,B,23,21,11,10,DO8IOFX,JN3RQJQ,5BPL25Q,W6UCD9,94,CN,CN,0.0,C,Y,5682.0,5430.6,0,0
94118926,2020-06-11,20,B,11,21,43,10,NN47CLJ,PVTS3DT,TSYMASI,W6UCD9,62,DE,BG,0.0,FEU1,S,3.2,2117.0,1,1
23578182,2020-03-09,56,B,15,21,19,10,LIDFHWP,Z8LHWYE,OOHVJZ2,,64,CN,CN,8.0,A,B,24.0,18807.9,0,0
20001688,2020-03-17,40,B,10,21,11,11,PF1L1IG,YT7WQGX,XMNDB6Y,,70,CN,CN,3.2,FCN1,G,311.7,10710545.0,0,0
75363865,2020-03-27,40,B,11,21,11,41,E189VWP,AI4HK9L,9UKFQLM,,39,SG,US,6.5,C,G,0.4,4094916.0,0,0
73243033,2020-07-01,20,B,11,21,11,53,B6ZH1KU,226QR5E,0XSQL5R,AT9SIZ,35,US,US,0.0,FUS1,B,18000.0,2915.8,0,0
82232023,2020-04-14,20,B,11,21,11,11,QZE38LM,NG6SUV6,VRBPG7W,ALDCWV,90,CN,MY,0.0,CIT,S,104.0,494700.0,1,1
83394597,2021-06-02,30,B,10,21,43,10,RWYXI0J,GVKDYWC,CIDU9DA,W5AYVM,52,CN,CN,3.0,FCN1,B,20.0,5304000.0,1,1
33735442,2020-08-22,40,B,11,21,44,11,9GW1AOD,O2RC3WZ,SNMOC5C,B12OMY,62,CN,CN,13.0,A,B,3.0,203423.4,0,0
63632626,2020-01-29,20,B,84,21,43,10,M541C1O,UA8079R,GU7LTCL,,48,CN,CN,0.0,C,E,0.1,66.6,0,0
16040922,2021-06-24,20,B,10,21,12,11,AX4CW6G,I6ZZMA2,,,90,CH,KR,8.0,A,G,2.0,4512000.0,0,0
99392666,2020-01-09,56,B,11,21,11,10,IS27RCU,DLKARMU,DNH0C58,,95,CN,CN,3.2,FCN1,Y,68.0,65000.0,0,0
59128744,2021-02-18,20,B,11,21,11,11,9S0RDUA,HW96MLB,6MV9BOC,A5IT1U,39,CN,CN,3.4,FCN1,S,567.5,202223.00000000003,0,0
82372415,2021-04-26,20,B,10,21,12,12,OQY4ZUC,1Q4CLPO,,,85,CN,CN,4.8,FCN1,Y,413.0,0.0,0,0
70751228,2020-08-19,40,B,84,21,11,40,U8YJ1TN,AT16VD5,84Q1KYE,,42,JP,IN,8.0,A,E,1.6,6.0,0,0
89647950,2020-04-04,20,B,10,21,11,10,VW16HAX,TP4IJ45,O1FDZP8,,57,IT,CN,10.0,A,G,91.0,26782.08,0,0
20334791,2020-02-09,14,B,11,27,14,41,BZ072US,1X5PMKF,0ZKAPTY,EZ2FW6,62,VN,VN,0.0,FVN1,G,461.0,1678781.0,1,1
39865992,2021-05-02,16,B,10,21,43,41,DWNJQL8,KC84Z70,II1W4XQ,,38,KR,KR,6.5,C,B,5430.0,540000.0,0,0
11101014,2020-03-12,20,B,10,21,15,11,CAMN5SR,O8FVGA6,4YNG3MB,,2,MX,MX,18.0,C,G,508.6,720.0,0,0
58650391,2021-05-26,20,B,11,21,6,40,L5GONLU,C7U18J6,CTLN3KC,,76,DO,DO,0.0,A,S,18467.0,179.20000000000005,0,0
67775907,2020-11-06,40,B,87,21,14,11,6LV96I6,JR00P65,B859SE4,,85,CN,CN,0.0,CIT,B,40.0,780.02,0,0
70882138,2020-03-05,40,B,11,21,11,41,51JSZLY,KA78OTL,S8PE9QE,,85,HK,CN,0.0,C,B,11.0,22616.1,0,0
32651511,2020-03-26,13,B,11,21,44,10,0KYIOTQ,D5ESSRN,K7GI0UV,,61,FR,IT,0.0,FEU1,S,25.0,1381747.0799999998,0,0
17608029,2020-12-21,151,B,11,21,44,10,SC03Z0S,B0QJOQN,SQC3VJQ,,95,CN,CN,8.0,A,B,38.0,2096.5,0,0
19490843,2020-01-06,20,B,11,21,44,10,ZA03N3Z,NXZGW6G,YYQISVP,,28,KR,IN,5.5,C,G,50.0,18.96,0,0
83778194,2021-03-29,20,B,10,21,12,11,46VGCQF,WUAHQ3R,818J1DT,,95,JP,CN,8.0,A,G,2.6,820.6299999999999,1,1
28927507,2021-06-22,30,B,10,21,12,42,M01P4W7,YTZAA2A,,,16,CN,CN,14.0,FCN2,B,22000.0,748.8,0,0
62160750,2021-06-22,20,B,11,21,6,52,TZ2QL76,0232ILJ,MSF7UKK,,70,CN,CN,0.0,FCN1,S,4600.0,42045.2,0,0
39692920,2020-06-25,40,B,10,21,45,12,7DPBME9,2R8GC0P,,,42,CN,CN,3.2,FCN1,Y,1150.0,2011.24,1,1
71447235,2020-07-09,30,B,10,21,12,11,6V0LO4Q,W6PZOSM,JKN1GOM,,85,DE,DE,0.0,FEU1,G,234.0,2904.0,0,0
35809558,2021-01-15,13,B,13,21,18,10,AX4CW6G,I7WV7AQ,QZ0AL10,LC6XBR,85,CN,CN,0.0,CIT,G,37.0,29632.28,0,0
38651614,2020-11-03,40,B,10,21,11,41,2GQ4CZY,PJ0ZDJR,X3EBI3E,EIZP3I,95,CN,CN,0.0,FCN1,G,50.0,2911.5,1,1
77309956,2021-03-11,33,B,11,21,43,10,OJG6L5L,MG77MTE,8QOEWI1,,42,RU,IT,8.0,A,G,55.0,20355.16,0,0
14493423,2021-03-15,20,B,85,21,15,10,6S9XT46,IJKQICT,F8VJJE0,,47,US,US,0.0,A,E,210845.0,12986.05,0,0
91102931,2021-04-14,150,B,11,21,11,40,WP8YGHF,PDME2SA,4YJMNDP,,84,JP,JP,0.0,C,G,50.0,19513.66,0,0
72287119,2020-01-20,40,B,11,21,18,10,SV1VZBU,9QVY8XS,AMMWQ7U,OY910J,64,CN,CN,13.0,A,E,214.0,1176.0,1,1
71447235,2020-02-14,30,B,11,21,11,11,M4LHV6R,R3L63IS,SNMOC5C,,84,CN,CN,8.0,A,G,120.0,4784.849999999999,1,1
72564470,2020-04-06,20,B,10,21,12,12,DWNJQL8,PKPJH0S,,,85,GB,GB,0.0,FEU1,G,150.0,1.2000000000000002,0,0
69670089,2021-06-11,40,B,11,21,11,40,37ZL1DV,CCOI39S,KMC302O,,42,CN,CN,3.2,FCN1,G,1150.0,14073600.0,1,1
98221549,2020-07-03,30,B,11,21,11,10,CUNC8WE,P0N3VPG,ZC98AU3,,85,JP,KR,0.0,C,E,4.0,4.94,0,0
81690894,2021-02-10,40,B,23,21,19,10,5Z4NF5K,QKDCEGD,4M7AXRQ,VVRZHC,85,JP,KR,0.0,CIT,G,42.5,1530.0,0,0
98111051,2020-02-10,20,B,10,21,44,11,Q9ZG6R5,YXLQQ5B,LA199B6,,38,GB,GB,8.0,A,S,0.0,1476625.92,1,1
27342818,2020-02-17,20,B,11,21,43,40,LP6EWRR,G5XVW2E,E2NV405,,85,US,US,0.0,FUS1,G,18.0,29326.0,1,1
13137514,2020-01-03,20,B,10,21,11,41,DWNJQL8,DQ6573L,NPPKWSH,,84,CN,CN,0.0,CIT,S,3798.4,9744.0,0,0
12085669,2020-01-10,40,B,11,21,44,41,3BTA0QN,GGAFVVL,HF6FUN7,,85,TW,KR,8.0,A,S,140.0,30.73,0,0
24006908,2020-01-30,40,B,11,21,44,10,AQ2ZZXH,VNJT1XG,NOV81EX,W6UCD9,33,DE,DE,0.0,FEU1,E,1300.0,140.3,0,0
40202077,2020-05-19,16,B,11,21,11,41,QFX9UAR,9KO333U,MM353RG,H35Z1A,73,US,US,8.0,A,G,28.0,231530.0,0,0
55409846,2020-01-22,20,B,11,21,11,41,4DPRBPO,VRRP03Q,NN70LU5,,83,US,KR,8.0,A,G,1940.0,601840.7999999999,1,1
20816722,2020-07-01,20,B,11,21,11,11,G7PWLTZ,DVLO75O,2OQZJ37,,96,CN,CN,8.0,A,G,20.0,40.2,0,0
42751822,2020-05-18,40,B,11,21,19,40,YEVMXEV,VTA1JJV,OA6XK1J,,47,US,US,0.0,A,S,117055.0,56.81,0,0
13557375,2020-01-17,10,B,11,21,43,40,0M7YBNH,PITDPBK,111F0OL,,84,TH,TH,8.0,A,Y,18.2,19712.0,0,0
95944615,2021-03-04,50,B,11,21,15,40,RBU0EEG,EZPJ2HR,S2EDD11,,85,GB,CN,8.0,A,G,0.6,617589.0,0,0
20865827,2020-03-24,20,B,11,21,15,41,SMPOM2X,A3I31WW,H9NE890,W6UCD9,28,CN,CN,5.5,C,G,90.0,84282.0,1,1
59986979,2021-01-15,153,B,88,21,14,52,8FIQMFG,7PQXUUR,XRYXTCN,,87,CN,CN,8.0,A,E,12.0,575776.0,1,1
41065955,2021-05-18,40,B,25,21,11,10,8FIQMFG,XFHZ6O0,QNMVFXR,,20,CN,CN,20.0,A,S,24000.0,28586.25,0,0
97936222,2021-04-10,30,B,11,21,11,41,QK9EHSC,SBH2QOF,,,39,CN,CN,3.9,FCN1,B,1260.0,1.25,0,0
74590149,2021-05-10,20,B,10,21,12,11,FG66YE1,05XSCCC,,,39,CN,CN,6.5,CIT,S,10.0,2.22,0,0
49868386,2021-04-26,30,B,10,21,12,11,H3RWZG0,SHEI45C,01FHELM,,30,JP,AT,8.0,A,Y,245.0,44082.72,1,1
98111051,2020-03-24,40,B,10,21,12,41,K2UGEJV,BES92ZL,1HCOTVX,,9,CN,CN,377.3,W2,G,24000.0,1476625.92,1,1
11854955,2020-10-29,16,B,11,27,11,11,4BZ746R,TTHGC1M,YWCZEWZ,,3,CN,CN,13.8,FCN1,B,17100.0,12630.15,0,0
11553951,2020-02-28,40,B,11,21,11,52,N5DYZ9T,YG1CGNX,P8OOODE,,91,JP,CH,8.0,A,Y,0.1,188305.6,0,0
97790785,2021-06-16,30,B,11,21,14,40,U12FC9B,PDME2SA,XP4116Y,MWIDNS,84,CN,CN,3.2,FCN1,E,2840.0,1.08,0,0
60503774,2020-02-24,20,B,10,21,11,10,P62D48C,FY0XUSE,84E3IR9,,62,CN,CN,13.0,A,G,1.1,3980.5,0,0
38891220,2020-11-17,20,B,10,21,12,11,NB30P6B,FKPMBX3,HF6FUN7,,73,US,US,8.0,A,S,0.3,33.6,0,0
84067615,2021-03-15,40,B,84,21,15,10,7YOSHYM,52V8T8F,WXFK87I,W6UCD9,85,MY,MY,0.0,C,B,7.0,7330.12,0,0
42772910,2020-11-04,40,B,11,21,11,41,X09KN33,CJMNJ21,0GAYX40,,87,CN,CN,8.0,A,B,12.0,3690.0,1,1
94411491,2020-05-22,40,B,10,21,18,40,R1SN9MH,J38F92O,QBCWXDO,,85,CN,CN,8.0,A,B,624.0,95.1,0,0
42877672,2020-09-16,20,B,11,21,15,40,6KQ7MLR,WM7RUV4,SXR9UPZ,W6UCD9,39,CN,KR,6.5,C,S,19.0,44082.72,0,0
88871857,2020-06-03,20,B,10,21,11,10,6KQ7MLR,2D4RAHD,RBFQXQV,,63,CN,CN,10.0,A,Y,6.0,263.2,0,0
64152981,2021-05-24,40,B,11,21,11,11,DGIRSXL,H3TXJHP,WNWABXP,,62,GB,MD,13.0,A,Y,32.8,7166.78,0,0
34854746,2021-05-20,30,B,88,21,14,40,92YML86,5UJ5OML,KNNTDY9,W6UCD9,62,BD,BD,0.0,R,Y,1357.8,157.11,0,0
51823445,2021-04-05,40,B,10,21,44,40,4LPEVXF,EAPRJGG,9NHPEX1,,94,CN,CN,3.2,FCN1,S,210.0,953856.0,1,1
93770575,2021-05-07,20,B,11,21,11,11,E3Q8ABV,Y05KCXS,SNMOC5C,,57,CN,CN,10.0,A,S,39.5,343243.56,0,0
24006908,2020-08-03,20,B,9,21,12,12,R5P6P4N,PW2LK1J,C2VVG0W,,85,CN,CN,8.0,A,E,624.0,7036800.0,0,0
32457706,2021-03-30,62,B,11,21,44,11,DT7JY3J,4P3JG0V,V6A1WBG,W6UCD9,90,CN,CN,0.0,C,B,4.3,31784.0,0,0
16809295,2020-08-10,40,B,11,21,14,10,K2UGEJV,3OHZ3LF,BU3GHA6,618AAX,73,CN,CN,8.0,A,B,36812.0,283500.0,1,1
84248195,2021-05-01,40,B,11,21,11,41,F2SS4WH,EMNETIY,I3CV2V8,,85,CN,CN,2.4,FCN1,Y,105.0,238263.0,1,1
49043454,2020-03-19,33,B,10,21,18,11,A7POIBB,IKDVI8E,WMZ14Z5,,71,CN,CN,8.0,A,G,10.0,7189.0,0,0
83568260,2021-05-10,40,B,10,21,11,11,8XNBPP4,017JQFS,8WACI88,,64,IT,IT,0.0,FEU1,B,11.1,4512000.0,0,0
35761162,2020-05-19,20,B,10,21,14,11,53KL7P3,3ALI0UB,3T5GEL3,,30,JP,AT,8.0,A,E,245.0,154238.5,1,1
26433457,2020-09-12,110,B,87,21,19,40,UCN901C,GFCD3GY,Z394ACB,OY910J,83,JP,JP,8.0,A,B,47.2,2889348.0,0,0
64424249,2021-04-12,30,B,11,21,43,10,3CJLNL0,VKOKSA3,ZCSVOMT,,94,CN,CN,3.2,FCN1,Y,180.4,12.0,1,1
90624729,2020-02-09,20,B,24,21,14,10,MP58TZN,9ABBJQ5,Z7Z8DR1,,94,GB,GB,8.0,A,B,1.0,19.1,1,1
37026347,2021-01-14,30,B,11,21,14,11,KWSE1HX,88Z2B1G,O9QXSRZ,,33,JP,JP,6.5,C,G,14.6,363.4,0,0
74917614,2021-06-08,21,B,11,21,11,11,6TFZU0W,IFE21CP,SPMRN9P,,39,FR,FR,0.0,FEU1,E,4000.0,0.18,0,0
72287119,2020-04-21,20,B,11,21,44,10,M64ILNR,9BSN9NY,PI4EFF6,I4FFXR,84,CN,CN,0.0,C,E,11995.0,24748800.0,0,0
53340144,2020-12-02,30,B,11,21,11,10,E3Q8ABV,SOWHS89,543HRUP,,25,CN,CN,5.6,FCN1,S,300000.0,184.0,0,0
10666796,2021-06-03,40,B,11,21,11,11,K2UGEJV,RM2K1WE,XW6VQPD,,62,CN,CN,13.0,A,G,695.0,21053.34,0,0
58200588,2020-04-29,40,B,11,12,11,10,MKP9Y8X,1XA3FZV,CPU20N4,,62,SE,MA,13.0,A,B,1.0,21451920.0,0,0
97665785,2020-01-02,40,B,10,21,44,11,K2LWY3B,ZNVNV3Q,3T5GEL3,,85,US,IN,0.0,C,S,0.1,194.04,0,0
18191294,2020-01-15,40,B,10,21,45,11,YEVMXEV,7KGLWW5,WC29VS9,,54,CN,CN,0.0,FCN1,G,308.0,58599.0,1,1
31639816,2020-07-27,20,B,10,21,12,11,WLOJCAX,FE4ZYP9,EWQL1R0,,85,CN,CN,0.0,A,B,2.9,55162.8,1,1
83331799,2020-06-25,30,B,10,21,11,10,GHEKNRK,3BVV4V9,15FJDZI,,90,JP,US,8.0,A,G,4.4,441.54,1,1
15913315,2020-03-09,33,B,11,21,14,11,VQPJR4J,7VH0QQJ,XFP0UE3,,69,CN,CN,8.0,A,Y,120.0,1606.1999999999994,0,0
87354777,2021-06-01,40,B,10,21,11,11,43MSLZK,8NCA7KS,,,39,CN,CN,6.5,C,B,17.0,231530.0,0,0
80655028,2021-02-13,20,B,11,21,11,41,47V4A0K,B3NBK6M,O9QXSRZ,VZIZJJ,85,JP,JP,8.0,A,G,2.5,4634.5,0,0
24225995,2020-12-28,20,B,11,21,11,41,PF1L1IG,4E0GG8R,0H7F55R,,62,GB,AM,13.0,A,G,15.0,401.5,1,1
66053647,2020-11-26,40,B,10,21,11,11,DWNJQL8,AT16VD5,17Y6ZM5,,4,DE,DK,16.1,FEU1,G,5.0,10129.12,0,0
42772910,2020-03-13,40,B,10,21,11,40,B6C4G68,X4HQZDQ,E44MM7Y,,85,CN,CN,0.0,FCN1,E,67.0,1447.6,0,0
78930600,2020-05-13,20,B,11,21,11,48,6APLI65,7D2ZRB1,XA5VOUF,,74,KR,KR,0.0,C,S,4160.0,408.5,0,0
44429249,2020-01-30,40,B,11,21,11,10,1556AQV,D9P7L54,KGAMHWT,,40,CN,CN,8.0,A,G,40.0,278.12,0,0
46677617,2020-09-25,16,B,85,21,18,40,RW7C85O,Q7OEUEH,SQLK33M,,57,CN,CN,4.0,FCN1,B,735.0,5014481.61,0,0
92122740,2020-06-18,40,B,10,21,11,41,PF1L1IG,T36PHNU,0PENNEZ,,65,CN,CN,8.0,A,G,1.0,31824000.0,0,0
96189022,2021-03-24,30,B,88,21,45,10,IP2CUKX,9DQHANL,MOL77XU,,63,CN,CN,10.0,A,B,80.0,1969.6,0,0
98719704,2021-05-14,20,B,10,12,11,53,R2ESN6V,CPRKW7S,IUW8U8Z,,90,CA,CA,1.3,CIT1,B,100.0,432064.0,0,0
90624729,2020-04-27,40,B,11,21,14,10,W3NPTN1,I0N9UBV,EI7T0S3,,81,US,US,8.0,A,B,210.0,71.11999999999998,0,0
42564687,2020-12-21,40,B,11,21,44,53,Q2IRFAT,V5IDKAS,23JFQDQ,,29,JP,JP,6.5,C,Y,16000.0,5795400.0,0,0
98170664,2020-04-04,20,B,11,26,11,11,7OSA8BP,IXCG7F1,22IG5NL,2SP9SH,69,IT,IT,8.0,A,G,16053.0,11694.0,0,0
36925546,2020-02-19,20,B,10,21,11,42,5OBXDF2,5I29Z0U,XOGGBMY,,90,CN,CN,0.0,CIT,B,2.3,658.5,0,0
85036000,2020-07-28,40,B,11,21,11,41,SMPOM2X,7C0PR0Y,BAMGNN0,,73,CN,CN,0.0,FCN1,E,1792.2,1722400.0,0,0
80080255,2020-07-01,41,B,10,21,15,10,5XHS2TE,QO93J4D,SE8WPDL,,42,KR,IT,8.0,A,G,18.0,175158.4,1,1
22803262,2021-05-30,121,B,11,21,11,10,EC8HJIM,HV5X3UF,GUZ8Q8K,FDLUKP,90,TW,MY,0.0,CIT,E,8.5,140.0,0,0
51823445,2020-11-11,30,B,10,21,11,41,DWNJQL8,Q7OEUEH,,,84,JP,JP,8.0,A,E,2.0,4306.0,0,0
23989509,2020-02-26,20,B,10,21,11,41,HOK5QTW,YQP2SA7,3YBWLKP,,42,CN,CN,8.0,A,E,200.0,0.12,0,0
57717575,2020-03-04,20,B,11,21,19,11,0BJYE8O,CFRLZPL,4YNG3MB,B12OMY,61,CN,CN,13.0,A,G,1.0,32900.0,0,0
82232023,2020-01-22,40,B,11,21,44,41,BAIQVNM,Z2B3BT7,IXHGLHQ,MWIDNS,29,CN,CN,6.5,C,B,30.0,140.0,0,0
97256922,2021-04-10,16,B,11,21,14,40,LTMCLCO,VNN91NW,V8ZSXP2,,62,CN,CN,7.8,FCN1,B,60.0,15.6,0,0
55472122,2020-10-08,20,B,11,21,15,41,H3RWZG0,2R8GC0P,I4H44IZ,,42,CN,CN,4.8,FCN1,Y,36.0,5086.4,0,0
52569976,2020-09-11,20,B,90,21,11,40,M96WZP8,GPBMSJL,1CN7YRL,,85,KR,JP,0.0,A,E,7.7,169.4,0,0
56637898,2020-09-22,20,B,11,12,43,40,00RURK1,0T9AY7N,NPN3F0N,,4,DE,DK,16.1,FEU1,E,5.0,48.0,0,0
53196226,2021-05-07,71,B,86,21,15,41,DB7JDWC,FXZO2D1,YLSHCWD,EIZP3I,69,CN,CN,8.0,FCN1,Y,6224.0,3158671.4,0,0
61418754,2020-04-03,20,B,10,21,15,41,5ZGF6NI,D8GHIBR,SL73C05,,39,CN,CN,3.9,FCN1,G,480.0,16353.03,0,0
86615351,2020-07-20,20,B,10,21,11,11,4RRXV85,KH39Z8W,G9G9F13,,95,CN,CN,3.2,FCN1,E,280.0,2096.5,0,0
56083383,2020-12-16,20,B,10,21,19,40,L77JJEG,RJYZB27,,,84,SE,SE,0.0,FEU1,G,1723.0,9152.08,0,0
72151294,2020-02-19,16,B,11,21,14,40,7S4CPMV,YXEJT7O,WK9L1M9,7JNIPV,61,CN,CN,7.8,FCN1,G,16.7,759.1899999999997,1,1
40869116,2020-10-04,30,B,11,21,11,40,PF1L1IG,HJVU4FH,XEAPFE4,,42,JP,IN,8.0,A,B,1.6,43.24,0,0
62192571,2021-06-25,20,B,10,21,11,41,A7POIBB,05XSCCC,,,3,CN,RU,20.0,A,E,14000.0,2954160.0,0,0
61307503,2021-04-12,20,B,11,21,11,40,I0NO0IU,Q31SRQE,9TG9HU1,,19,IT,IT,0.0,FEU1,G,2400.0,8495.28,0,0
89968045,2021-02-02,20,B,11,21,19,10,86E3KB0,N94D52W,01FHELM,,85,CN,CN,8.0,A,E,624.0,1283.1,0,0
34575613,2020-12-25,102,B,10,21,11,10,U12FC9B,0T9AY7N,PIO268D,VZIZJJ,10,BR,BR,0.0,P1,G,11079936.0,3024912.0,0,0
37907332,2020-08-18,20,B,10,21,43,10,TUP3TAP,QHQHQFV,7AFECVO,,39,KR,JP,6.5,C,Y,8757.0,200.0,0,0
48266558,2021-02-03,20,B,10,21,11,11,OQY4ZUC,XB9RLDS,3T5GEL3,,70,KR,KR,3.0,A,B,16580.0,15.52,0,0
71177436,2020-03-19,40,B,10,21,11,11,M532G2P,40SQFGT,QBCWXDO,,94,CN,CN,8.0,A,E,45.7,8000.0,1,1
24225995,2020-02-17,20,B,10,21,12,12,H2G19HJ,OQAF8OA,530LFCI,,68,CN,CN,8.0,A,G,16800.0,754.7800000000003,0,0
64232006,2021-06-01,20,B,10,21,15,11,V5FCG3P,ZY9MRH8,,,84,CN,CN,5.6,FCN1,G,337.6,4094916.0,0,0
73476097,2020-07-06,40,B,27,21,15,40,WDN6NM0,IWH4YJJ,4HZWY4R,L31COG,40,MY,MY,0.0,FAS1,B,7230.0,5730.0,0,0
57696599,2020-08-27,121,B,85,23,11,10,1XFQZDH,40SQFGT,1PFXQNZ,SS12NI,20,IT,IT,0.0,FEU1,E,9302.0,298.92,0,0
11709623,2021-01-30,33,B,11,21,18,10,AZI5L7O,M1ZCQ8W,NU62LAA,N7NYF0,38,KR,KR,0.0,C,E,0.4,57960.0,0,0
54095262,2020-09-08,20,B,11,21,11,10,A7POIBB,XCRQXOK,IYTZZJV,,85,JP,JP,8.0,A,Y,6500.0,2415.0,0,0
69623678,2021-04-28,40,B,11,21,18,11,8ZM6GUW,LDUEBK6,LA199B6,,68,AE,IT,0.0,FEU1,G,12000.0,79331588.0,0,0
50826653,2020-10-30,20,B,11,11,11,11,N0FNELS,J56KW2O,XHPPPUI,,48,CN,CN,0.0,C,G,70.0,3714075.52,1,1
63546465,2020-04-28,16,B,11,21,11,41,OQY4ZUC,TYCG5X1,SQ5F10B,W6UCD9,3,US,US,7.5,FUS1,Y,3211.0,286800.0,0,0
94490372,2020-08-11,20,B,10,21,15,10,WJ6ASIS,1PEIC8Y,2VMP0LG,,85,SG,TW,0.0,CIT,Y,1.8,13114.8,0,0
26414957,2020-08-13,20,B,11,21,15,40,CC802L0,TN1VABX,CK94TLU,77BN4M,23,US,US,0.0,FUS1,E,983780.0,22.95000000000001,0,0
90352946,2020-06-20,12,B,15,27,18,40,89L3UKQ,2JG2DMY,4KMGDG1,,84,TW,TW,8.0,A,Y,44.8,1006.02,1,1
86869856,2020-07-26,40,B,10,27,19,41,7MJANST,CASB18K,7CYE3M7,,63,CN,CN,10.0,A,B,34.0,1636.05,0,0
68029682,2020-03-19,13,B,11,21,11,11,OQY4ZUC,OSLGOPD,I1C31IB,,42,CN,CN,0.0,FCN1,Y,724.9,70650.0,0,0
62439303,2021-06-16,20,B,10,21,46,11,89L3UKQ,4Z0YJ3O,,,39,CN,CN,3.9,FCN1,B,1520.0,3.0,0,0
56083383,2020-10-26,17,B,11,21,43,10,R2ESN6V,XFJ9MMF,UF0J8BY,,94,CN,CN,8.0,A,B,20.6,231530.0,0,0
99086127,2021-05-01,20,B,11,21,43,11,E6OW914,DQ6573L,GKXFPGY,LYVC23,39,KR,JP,6.5,C,S,8757.0,2240.0,0,0
32914709,2020-06-16,13,B,10,21,43,41,5DVFQUR,LILK087,29U87TK,,73,MY,KR,8.0,A,G,1020.0,1540800.0,0,0
17019835,2020-02-03,12,B,11,21,11,10,F91AZFX,IJKQICT,F89QXXR,B12OMY,73,DE,DE,0.0,C,Y,770.0,21124.25,0,0
98974575,2020-01-16,30,B,10,21,44,40,PF1L1IG,EVTL0CC,7CYE3M7,,32,QA,IN,0.0,FIN1,Y,125.0,1476625.92,1,1
22780820,2020-06-18,30,B,10,21,43,10,R52WILO,CJMNJ21,N2K063P,A5IT1U,73,JP,KR,8.0,A,B,6228.0,12042576.0,0,0
92089089,2020-07-22,33,B,11,21,18,11,L5GONLU,R8ORGAW,YTDLKQI,A5IT1U,23,CN,CN,0.0,A,G,1892090.0,22588.76,0,0
20645624,2020-08-27,20,B,11,21,43,40,1XCM1XF,YAPASVS,ZSZH94T,,94,DK,DK,0.0,C,E,400.0,476.0,0,0
22739702,2021-05-16,40,B,11,21,19,10,DWNJQL8,1KOIZL6,K9A68BA,LM3SJ4,85,US,US,0.0,FUS1,B,0.8,1372558.2,0,0
51430795,2020-11-24,20,B,10,21,44,41,KWSE1HX,FLL3YE1,S7GMQ90,,39,CN,CN,3.9,FCN1,G,1520.0,1650.0,0,0
